record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
25054,2,9,1997,9,DM,M,35,47,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25058,2,9,1997,8,OT,F,20,23,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25060,2,9,1997,4,DM,M,36,48,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25064,2,9,1997,4,DM,M,37,45,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25071,2,9,1997,15,RM,M,17,10,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25073,2,9,1997,6,DO,M,36,55,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25075,2,9,1997,3,OT,M,20,23,2/9/1997,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25076,2,9,1997,9,DO,F,36,57,2/9/1997,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
25077,2,9,1997,3,DO,M,37,49,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25080,2,9,1997,4,OT,F,20,26,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25083,2,9,1997,4,PF,F,15,7,2/9/1997,Sun,Control,Perognathus,flavus,Rodent
25085,2,9,1997,3,PB,F,27,35,2/9/1997,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25086,2,9,1997,8,DO,M,38,53,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25087,2,9,1997,14,DM,F,36,46,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25089,2,9,1997,9,DM,M,37,54,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25091,2,9,1997,15,RM,F,16,10,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25093,2,9,1997,3,OT,F,21,24,2/9/1997,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25097,2,9,1997,11,DO,M,35,46,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25100,2,9,1997,8,DM,M,34,39,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25104,2,9,1997,6,DO,M,33,52,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25105,2,9,1997,14,DM,M,35,49,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25109,2,9,1997,5,DM,M,37,45,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25116,2,9,1997,16,DM,M,36,51,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25118,2,9,1997,9,DM,M,36,47,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25119,2,9,1997,9,DM,F,35,41,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25120,2,9,1997,13,PF,M,16,7,2/9/1997,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25125,2,9,1997,11,PF,M,15,7,2/9/1997,Sun,Control,Perognathus,flavus,Rodent
25126,2,9,1997,11,OT,F,21,22,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25136,2,9,1997,8,DO,M,36,51,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25145,2,9,1997,8,DM,F,36,40,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25154,2,9,1997,3,DM,M,38,51,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
25155,2,9,1997,4,DM,M,36,48,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25157,2,9,1997,9,DM,M,36,49,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25158,2,9,1997,10,RM,F,17,10,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25159,3,15,1997,2,DO,M,39,55,3/15/1997,Sat,Control,Dipodomys,ordii,Rodent
25160,3,15,1997,18,PF,F,15,7,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25161,3,15,1997,20,OT,F,19,25,3/15/1997,Sat,Short-term Krat Exclosure,Onychomys,torridus,Rodent
25163,3,15,1997,1,RM,F,18,18,3/15/1997,Sat,Spectab exclosure,Reithrodontomys,megalotis,Rodent
25168,3,15,1997,23,RM,M,17,12,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25169,3,15,1997,17,OT,M,20,27,3/15/1997,Sat,Control,Onychomys,torridus,Rodent
25171,3,15,1997,7,PM,F,21,30,3/15/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25173,3,15,1997,20,PF,M,14,8,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25178,3,15,1997,18,PF,M,15,7,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25181,3,15,1997,2,DM,M,35,46,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25182,3,15,1997,24,PE,M,21,27,3/15/1997,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
25184,3,15,1997,1,RM,M,17,11,3/15/1997,Sat,Spectab exclosure,Reithrodontomys,megalotis,Rodent
25192,3,15,1997,24,RM,F,17,11,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25193,3,15,1997,2,DM,M,35,48,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25195,3,15,1997,12,DM,M,36,39,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25196,3,15,1997,20,RM,M,17,11,3/15/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25200,3,15,1997,22,DM,F,36,46,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25203,3,15,1997,19,PF,F,15,10,3/15/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25204,3,15,1997,17,DM,M,37,47,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25210,3,15,1997,1,DO,F,36,60,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25213,3,15,1997,19,PM,F,21,25,3/15/1997,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25214,3,15,1997,2,DM,M,38,53,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25221,3,15,1997,1,DO,F,35,58,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25224,3,15,1997,12,PF,M,16,9,3/15/1997,Sat,Control,Perognathus,flavus,Rodent
25225,3,15,1997,17,DM,M,34,44,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25227,3,15,1997,22,DM,F,36,49,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25230,3,15,1997,24,PE,M,20,26,3/15/1997,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
25232,3,15,1997,12,DM,M,39,46,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25243,3,15,1997,17,DM,F,35,48,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25244,3,15,1997,18,RM,M,15,9,3/15/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25245,3,15,1997,12,PP,M,22,20,3/15/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25248,3,15,1997,12,OT,F,21,29,3/15/1997,Sat,Control,Onychomys,torridus,Rodent
25249,3,15,1997,23,RM,F,18,12,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25250,3,15,1997,1,DO,M,35,55,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25251,3,15,1997,22,DM,M,36,44,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25252,3,15,1997,23,PM,M,20,15,3/15/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25256,3,15,1997,1,PF,F,16,8,3/15/1997,Sat,Spectab exclosure,Perognathus,flavus,Rodent
25258,3,15,1997,12,DM,M,37,45,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25260,3,15,1997,1,PP,M,23,19,3/15/1997,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
25262,3,15,1997,12,DM,F,34,45,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25264,3,15,1997,23,RM,M,16,13,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25268,3,15,1997,22,DM,F,37,41,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25270,3,15,1997,1,DO,F,39,50,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25275,3,15,1997,12,DM,F,37,53,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25276,3,15,1997,17,DM,M,39,49,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25286,3,15,1997,12,DM,M,38,43,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25287,3,15,1997,17,RM,M,18,11,3/15/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
25288,3,15,1997,22,OT,F,18,27,3/15/1997,Sat,Control,Onychomys,torridus,Rodent
25305,3,16,1997,14,DM,M,37,53,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25307,3,16,1997,6,RM,F,17,14,3/16/1997,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25309,3,16,1997,3,PB,M,27,34,3/16/1997,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25313,3,16,1997,16,OT,F,21,31,3/16/1997,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
25314,3,16,1997,3,PE,F,21,20,3/16/1997,Sun,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
25317,3,16,1997,13,PF,M,15,9,3/16/1997,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25324,3,16,1997,4,DM,M,36,50,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25326,3,16,1997,9,DM,F,36,39,3/16/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25330,3,16,1997,14,DM,F,36,49,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25333,3,16,1997,14,DM,F,37,44,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25335,3,16,1997,3,PB,F,28,48,3/16/1997,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25337,3,16,1997,11,DM,F,36,40,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25338,3,16,1997,8,PF,M,14,8,3/16/1997,Sun,Control,Perognathus,flavus,Rodent
25341,3,16,1997,8,DO,M,34,52,3/16/1997,Sun,Control,Dipodomys,ordii,Rodent
25344,3,16,1997,3,OT,F,21,28,3/16/1997,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25348,3,16,1997,10,PM,F,20,10,3/16/1997,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25351,3,16,1997,11,DM,M,37,43,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25354,3,16,1997,14,DM,M,35,42,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25355,3,16,1997,16,DM,M,35,50,3/16/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25360,3,16,1997,11,RM,F,16,11,3/16/1997,Sun,Control,Reithrodontomys,megalotis,Rodent
25362,3,16,1997,11,OT,F,20,24,3/16/1997,Sun,Control,Onychomys,torridus,Rodent
25364,3,16,1997,8,PF,F,16,8,3/16/1997,Sun,Control,Perognathus,flavus,Rodent
25365,3,16,1997,16,DM,M,35,50,3/16/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25366,3,16,1997,8,DO,F,34,46,3/16/1997,Sun,Control,Dipodomys,ordii,Rodent
25371,3,16,1997,5,RM,F,18,10,3/16/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25372,3,16,1997,6,PM,M,22,21,3/16/1997,Sun,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25377,3,16,1997,11,DM,M,36,52,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25379,3,16,1997,15,PF,F,15,6,3/16/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25380,3,16,1997,6,PB,M,24,33,3/16/1997,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25381,3,16,1997,4,DM,M,35,51,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25383,3,16,1997,4,DM,F,36,44,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25387,3,16,1997,4,OT,F,20,27,3/16/1997,Sun,Control,Onychomys,torridus,Rodent
25388,3,16,1997,9,DM,M,36,42,3/16/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25391,3,16,1997,15,RM,M,16,12,3/16/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25393,3,16,1997,4,DM,M,39,52,3/16/1997,Sun,Control,Dipodomys,merriami,Rodent
25395,3,16,1997,9,DM,F,37,42,3/16/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25401,3,16,1997,9,DM,F,36,40,3/16/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25403,3,16,1997,16,DM,M,36,44,3/16/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25406,3,16,1997,13,PP,M,22,18,3/16/1997,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25408,3,16,1997,5,DM,F,33,48,3/16/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25409,3,16,1997,15,PF,F,15,9,3/16/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25410,3,16,1997,6,PP,M,22,16,3/16/1997,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25415,4,12,1997,12,DM,M,37,49,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25416,4,12,1997,19,PP,F,22,20,4/12/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25420,4,12,1997,7,RM,F,16,16,4/12/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25421,4,12,1997,1,DM,F,35,49,4/12/1997,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
25424,4,12,1997,19,PF,M,15,10,4/12/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25426,4,12,1997,17,DM,M,37,51,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25429,4,12,1997,23,PM,F,20,35,4/12/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25431,4,12,1997,21,RM,M,17,10,4/12/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25434,4,12,1997,19,PP,M,21,17,4/12/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25441,4,12,1997,24,RM,F,17,10,4/12/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25442,4,12,1997,2,PM,M,20,18,4/12/1997,Sat,Control,Peromyscus,maniculatus,Rodent
25444,4,12,1997,19,PP,F,21,23,4/12/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25445,4,12,1997,21,RM,M,17,11,4/12/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25450,4,12,1997,22,DM,F,37,53,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25451,4,12,1997,24,PP,F,21,23,4/12/1997,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
25453,4,12,1997,2,PP,F,23,21,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25455,4,12,1997,18,PM,F,20,32,4/12/1997,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25457,4,12,1997,24,PM,M,24,12,4/12/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25458,4,12,1997,1,PP,F,22,21,4/12/1997,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
25461,4,12,1997,17,DM,F,34,49,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25465,4,12,1997,17,PP,F,22,21,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25468,4,12,1997,2,OL,M,20,32,4/12/1997,Sat,Control,Onychomys,leucogaster,Rodent
25470,4,12,1997,18,PP,F,22,22,4/12/1997,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25471,4,12,1997,17,DM,M,37,48,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25473,4,12,1997,1,DO,M,36,65,4/12/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25477,4,12,1997,2,PP,M,22,22,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25478,4,12,1997,12,DM,F,36,51,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25479,4,12,1997,1,DO,F,35,35,4/12/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25480,4,12,1997,2,PP,F,21,22,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25481,4,12,1997,12,PP,M,23,23,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25486,4,12,1997,2,OT,F,21,29,4/12/1997,Sat,Control,Onychomys,torridus,Rodent
25487,4,12,1997,17,PP,M,22,19,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25488,4,12,1997,20,PM,M,19,19,4/12/1997,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25491,4,12,1997,12,PP,M,21,16,4/12/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25493,4,12,1997,23,RM,M,17,12,4/12/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25494,4,12,1997,2,PE,F,20,23,4/12/1997,Sat,Control,Peromyscus,eremicus,Rodent
25502,4,12,1997,19,PF,M,22,21,4/12/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25505,4,12,1997,1,DO,M,36,57,4/12/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25507,4,12,1997,21,PP,M,22,22,4/12/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25509,4,12,1997,1,DO,F,35,55,4/12/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25520,4,12,1997,18,RM,M,17,14,4/12/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25525,4,12,1997,12,DM,F,36,51,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25528,4,12,1997,1,DO,F,32,45,4/12/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25530,4,12,1997,18,PP,M,22,23,4/12/1997,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25531,4,12,1997,17,DM,M,37,50,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25532,4,12,1997,20,PE,M,19,16,4/12/1997,Sat,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
25534,4,12,1997,12,DM,M,37,45,4/12/1997,Sat,Control,Dipodomys,merriami,Rodent
25541,4,12,1997,1,OT,F,21,31,4/12/1997,Sat,Spectab exclosure,Onychomys,torridus,Rodent
25549,4,12,1997,17,OT,M,21,30,4/12/1997,Sat,Control,Onychomys,torridus,Rodent
25557,4,12,1997,19,PM,F,19,28,4/12/1997,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25561,4,13,1997,16,RM,M,14,10,4/13/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25562,4,13,1997,6,PB,F,26,38,4/13/1997,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25563,4,13,1997,11,DO,M,32,51,4/13/1997,Sun,Control,Dipodomys,ordii,Rodent
25569,4,13,1997,8,PF,M,14,7,4/13/1997,Sun,Control,Perognathus,flavus,Rodent
25574,4,13,1997,10,RM,M,16,12,4/13/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25576,4,13,1997,3,PP,F,21,17,4/13/1997,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25586,4,13,1997,14,PP,F,21,14,4/13/1997,Sun,Control,Chaetodipus,penicillatus,Rodent
25590,4,13,1997,15,RM,M,16,13,4/13/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25592,4,13,1997,11,OT,F,21,34,4/13/1997,Sun,Control,Onychomys,torridus,Rodent
25593,4,13,1997,9,DM,F,34,31,4/13/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25595,4,13,1997,6,DO,F,33,55,4/13/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25599,4,13,1997,3,PE,F,20,23,4/13/1997,Sun,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
25600,4,13,1997,13,RM,M,17,12,4/13/1997,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25604,4,13,1997,14,DM,F,34,40,4/13/1997,Sun,Control,Dipodomys,merriami,Rodent
25608,4,13,1997,3,PP,F,21,18,4/13/1997,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25610,4,13,1997,4,DO,F,33,52,4/13/1997,Sun,Control,Dipodomys,ordii,Rodent
25611,4,13,1997,9,PM,F,20,20,4/13/1997,Sun,Spectab exclosure,Peromyscus,maniculatus,Rodent
25621,4,13,1997,14,DM,M,37,40,4/13/1997,Sun,Control,Dipodomys,merriami,Rodent
25629,4,13,1997,3,PP,M,23,22,4/13/1997,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25631,4,13,1997,15,OT,F,17,26,4/13/1997,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25634,4,13,1997,6,DO,M,37,49,4/13/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25639,4,13,1997,3,DO,M,37,51,4/13/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25640,4,13,1997,15,PP,M,22,22,4/13/1997,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25644,4,13,1997,4,OT,F,20,26,4/13/1997,Sun,Control,Onychomys,torridus,Rodent
25647,4,13,1997,15,PF,F,16,8,4/13/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25649,4,13,1997,6,PP,M,21,19,4/13/1997,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25655,4,13,1997,3,PM,M,20,19,4/13/1997,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25659,4,13,1997,3,DM,M,35,48,4/13/1997,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
25663,4,13,1997,3,PM,M,21,24,4/13/1997,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25665,4,13,1997,4,PF,F,15,9,4/13/1997,Sun,Control,Perognathus,flavus,Rodent
25668,4,13,1997,8,PP,M,24,22,4/13/1997,Sun,Control,Chaetodipus,penicillatus,Rodent
25669,4,13,1997,14,DM,M,36,45,4/13/1997,Sun,Control,Dipodomys,merriami,Rodent
25673,4,13,1997,15,PF,M,14,8,4/13/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25674,4,13,1997,3,PP,M,20,23,4/13/1997,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25675,4,13,1997,11,RM,M,17,12,4/13/1997,Sun,Control,Reithrodontomys,megalotis,Rodent
25676,4,13,1997,3,PP,M,23,22,4/13/1997,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25677,4,13,1997,6,PM,M,21,22,4/13/1997,Sun,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25682,5,10,1997,1,PP,F,22,20,5/10/1997,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
25685,5,10,1997,18,PM,F,20,25,5/10/1997,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25692,5,10,1997,12,DM,F,35,48,5/10/1997,Sat,Control,Dipodomys,merriami,Rodent
25695,5,10,1997,2,PP,M,22,20,5/10/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25696,5,10,1997,12,PP,F,22,20,5/10/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25698,5,10,1997,22,OT,M,21,31,5/10/1997,Sat,Control,Onychomys,torridus,Rodent
25700,5,10,1997,1,PB,F,25,42,5/10/1997,Sat,Spectab exclosure,Chaetodipus,baileyi,Rodent
25706,5,10,1997,24,PM,F,21,26,5/10/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25707,5,10,1997,12,PP,M,23,24,5/10/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25708,5,10,1997,17,DM,M,37,37,5/10/1997,Sat,Control,Dipodomys,merriami,Rodent
25709,5,10,1997,24,PE,M,22,23,5/10/1997,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
25710,5,10,1997,7,PB,M,26,31,5/10/1997,Sat,Rodent Exclosure,Chaetodipus,baileyi,Rodent
25712,5,10,1997,21,PP,M,22,22,5/10/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25713,5,10,1997,1,DM,F,34,44,5/10/1997,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
25714,5,10,1997,12,PM,M,21,18,5/10/1997,Sat,Control,Peromyscus,maniculatus,Rodent
25719,5,10,1997,1,PF,M,15,9,5/10/1997,Sat,Spectab exclosure,Perognathus,flavus,Rodent
25721,5,10,1997,12,OT,M,20,28,5/10/1997,Sat,Control,Onychomys,torridus,Rodent
25722,5,10,1997,20,PM,F,20,21,5/10/1997,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25724,5,10,1997,12,NL,M,31,62,5/10/1997,Sat,Control,Neotoma,albigula,Rodent
25725,5,10,1997,19,PB,M,26,26,5/10/1997,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25728,5,10,1997,12,PP,F,23,23,5/10/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25734,5,10,1997,2,DO,M,36,52,5/10/1997,Sat,Control,Dipodomys,ordii,Rodent
25737,5,10,1997,17,PP,F,22,20,5/10/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25738,5,10,1997,7,RM,F,17,17,5/10/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25742,5,10,1997,22,DM,F,37,49,5/10/1997,Sat,Control,Dipodomys,merriami,Rodent
25743,5,10,1997,1,DO,M,34,52,5/10/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25745,5,10,1997,19,PP,M,21,21,5/10/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25746,5,10,1997,19,PP,F,23,21,5/10/1997,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25752,5,10,1997,21,OT,M,20,22,5/10/1997,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25755,5,10,1997,17,OT,M,20,27,5/10/1997,Sat,Control,Onychomys,torridus,Rodent
25762,5,10,1997,18,PP,F,22,20,5/10/1997,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
25766,5,10,1997,12,NL,F,30,64,5/10/1997,Sat,Control,Neotoma,albigula,Rodent
25769,5,10,1997,2,PM,M,21,22,5/10/1997,Sat,Control,Peromyscus,maniculatus,Rodent
25772,5,10,1997,19,PM,F,20,13,5/10/1997,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25773,5,10,1997,18,RM,F,17,13,5/10/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
