record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
25634,4,13,1997,6,DO,M,37,49
25635,4,13,1997,11,OT,F,20,29
25636,4,13,1997,8,DO,M,38,48
25637,4,13,1997,15,PF,M,16,9
25638,4,13,1997,5,RM,F,17,15
25639,4,13,1997,3,DO,M,37,51
25640,4,13,1997,15,PP,M,22,22
25641,4,13,1997,10,RM,M,16,13
25642,4,13,1997,4,DM,M,38,49
25643,4,13,1997,15,PP,F,22,17
25644,4,13,1997,4,OT,F,20,26
25645,4,13,1997,8,DM,M,34,46
25646,4,13,1997,14,DM,F,35,50
25647,4,13,1997,15,PF,F,16,8
25648,4,13,1997,3,PP,F,21,16
25649,4,13,1997,6,PP,M,21,19
25650,4,13,1997,8,DO,F,35,55
25651,4,13,1997,13,PF,F,16,9
25652,4,13,1997,15,PF,M,15,8
25653,4,13,1997,15,PP,F,22,24
25654,4,13,1997,11,PP,M,22,19
25655,4,13,1997,3,PM,M,20,19
25656,4,13,1997,8,DO,M,34,56
25657,4,13,1997,6,PP,M,22,19
25658,4,13,1997,11,DM,F,34,33
25659,4,13,1997,3,DM,M,35,48
25660,4,13,1997,8,OT,F,20,38
25661,4,13,1997,14,DM,M,38,44
25662,4,13,1997,16,RM,F,17,13
25663,4,13,1997,3,PM,M,21,24
25664,4,13,1997,6,PP,M,21,20
25665,4,13,1997,4,PF,F,15,9
25666,4,13,1997,11,OT,M,20,27
25667,4,13,1997,9,RM,M,16,10
25668,4,13,1997,8,PP,M,24,22
25669,4,13,1997,14,DM,M,36,45
25670,4,13,1997,4,DM,M,35,50
25671,4,13,1997,13,PP,M,22,22
25672,4,13,1997,14,DM,F,38,54
25673,4,13,1997,15,PF,M,14,8
25674,4,13,1997,3,PP,M,20,23
25675,4,13,1997,11,RM,M,17,12
25676,4,13,1997,3,PP,M,23,22
25677,4,13,1997,6,PM,M,21,22
25678,4,13,1997,11,PM,F,21,16
25679,4,13,1997,9,DM,M,38,49
25680,4,13,1997,14,DM,M,37,47
25682,5,10,1997,1,PP,F,22,20
25683,5,10,1997,12,OT,M,20,29
25684,5,10,1997,19,PM,M,19,17
25685,5,10,1997,18,PM,F,20,25
25686,5,10,1997,17,OT,F,20,30
25688,5,10,1997,22,PM,F,21,29
25689,5,10,1997,12,OT,F,18,20
25690,5,10,1997,22,OT,F,20,32
25691,5,10,1997,1,OT,M,20,19
25692,5,10,1997,12,DM,F,35,48
25693,5,10,1997,17,DM,M,36,48
25694,5,10,1997,20,PE,M,20,23
25695,5,10,1997,2,PP,M,22,20
25696,5,10,1997,12,PP,F,22,20
25697,5,10,1997,21,PB,M,26,26
25698,5,10,1997,22,OT,M,21,31
25699,5,10,1997,7,PE,M,19,23
25700,5,10,1997,1,PB,F,25,42
25701,5,10,1997,2,NL,F,32,144
25702,5,10,1997,12,DM,M,39,48
25704,5,10,1997,18,PF,F,16,8
25705,5,10,1997,17,OT,F,20,20
25706,5,10,1997,24,PM,F,21,26
25707,5,10,1997,12,PP,M,23,24
25708,5,10,1997,17,DM,M,37,37
25709,5,10,1997,24,PE,M,22,23
25710,5,10,1997,7,PB,M,26,31
25711,5,10,1997,19,PM,F,20,23
25712,5,10,1997,21,PP,M,22,22
25713,5,10,1997,1,DM,F,34,44
25714,5,10,1997,12,PM,M,21,18
25715,5,10,1997,19,PM,F,20,20
25716,5,10,1997,18,PF,F,16,10
25717,5,10,1997,12,NL,F,33,214
25718,5,10,1997,17,DM,M,37,47
25719,5,10,1997,1,PF,M,15,9
25720,5,10,1997,2,DM,M,38,49
25721,5,10,1997,12,OT,M,20,28
25722,5,10,1997,20,PM,F,20,21
25723,5,10,1997,22,OT,F,19,12
25724,5,10,1997,12,NL,M,31,62
25725,5,10,1997,19,PB,M,26,26
25727,5,10,1997,2,PP,F,21,22
25728,5,10,1997,12,PP,F,23,23
25729,5,10,1997,19,PF,M,15,10
25730,5,10,1997,19,PP,M,22,20
25731,5,10,1997,17,DM,M,37,49
25732,5,10,1997,21,PP,F,22,21
25733,5,10,1997,22,PB,M,26,25
25734,5,10,1997,2,DO,M,36,52
25735,5,10,1997,12,DM,F,36,54
25736,5,10,1997,19,PP,F,21,20
25737,5,10,1997,17,PP,F,22,20
25738,5,10,1997,7,RM,F,17,17
25739,5,10,1997,12,DM,M,36,42
25740,5,10,1997,19,RM,M,16,12
25741,5,10,1997,22,DM,M,37,50
25742,5,10,1997,22,DM,F,37,49
25743,5,10,1997,1,DO,M,34,52
25744,5,10,1997,23,PM,F,20,24
25745,5,10,1997,19,PP,M,21,21
25746,5,10,1997,19,PP,F,23,21
25748,5,10,1997,21,PP,M,21,22
25749,5,10,1997,7,PM,F,19,24
25750,5,10,1997,1,OT,M,20,22
25751,5,10,1997,2,PM,F,21,26
25752,5,10,1997,21,OT,M,20,22
25753,5,10,1997,2,PP,M,21,18
25754,5,10,1997,18,PP,M,22,20
25755,5,10,1997,17,OT,M,20,27
25756,5,10,1997,12,PP,M,22,20
25757,5,10,1997,19,PM,M,19,13
25758,5,10,1997,18,PP,M,20,18
25760,5,10,1997,1,DO,M,29,56
25761,5,10,1997,2,OT,M,21,27
25762,5,10,1997,18,PP,F,22,20
25763,5,10,1997,22,OT,F,16,11
25764,5,10,1997,18,PP,M,22,16
25765,5,10,1997,1,DO,F,35,49
25766,5,10,1997,12,NL,F,30,64
25767,5,10,1997,17,DM,M,35,33
25768,5,10,1997,1,PP,M,23,22
25769,5,10,1997,2,PM,M,21,22
25771,5,10,1997,18,PM,F,20,28
25772,5,10,1997,19,PM,F,20,13
25773,5,10,1997,18,RM,F,17,13
25774,5,10,1997,17,DM,F,36,43
25775,5,10,1997,20,PF,F,15,8
25776,5,10,1997,1,DO,F,35,50
25777,5,10,1997,12,DO,F,35,54
25778,5,10,1997,24,PE,M,22,26
25779,5,10,1997,2,PP,F,21,18
25780,5,10,1997,12,DM,F,35,36
25781,5,10,1997,19,PF,F,15,8
25782,5,10,1997,20,PM,M,22,25
25783,5,10,1997,21,PF,M,16,10
25784,5,10,1997,18,PM,M,21,21
25785,5,10,1997,12,DM,M,36,45
25786,5,10,1997,20,RM,F,17,12
25787,5,10,1997,1,OT,F,20,20
25788,5,10,1997,2,PM,F,20,13
25789,5,10,1997,1,DO,F,34,50
25791,5,10,1997,12,NL,F,30,63
25792,5,10,1997,17,DM,M,36,42
25793,5,10,1997,20,PF,F,15,9
25794,5,10,1997,21,PP,F,22,23
25795,5,10,1997,22,DM,F,36,46
25796,5,10,1997,7,PM,F,22,28
25797,5,10,1997,1,DO,M,35,32
25798,5,10,1997,12,NL,M,31,70
25799,5,10,1997,19,PB,M,27,25
25800,5,10,1997,24,PE,F,21,28
25801,5,10,1997,1,OT,M,20,19
25802,5,10,1997,12,DM,F,36,48
25803,5,10,1997,21,PF,M,16,9
25804,5,10,1997,1,DO,F,33,47
25805,5,10,1997,19,PB,M,26,36
25806,5,10,1997,17,DM,M,38,49
25807,5,10,1997,1,PP,F,21,22
25808,5,10,1997,18,PP,F,23,23
25809,5,10,1997,21,PP,F,24,24
25810,5,10,1997,24,PM,F,19,22
25812,5,10,1997,20,PP,M,23,13
25813,5,10,1997,2,DO,M,34,47
25814,5,10,1997,18,RM,M,17,8
25815,5,10,1997,2,PB,M,25,17
25816,5,10,1997,17,DO,F,33,50
25817,5,10,1997,21,PF,F,15,7
25818,5,10,1997,22,PB,M,28,28
25819,5,10,1997,24,RM,M,16,11
25821,5,10,1997,19,PM,F,21,25
25822,5,10,1997,18,PM,F,19,28
25823,5,10,1997,20,PF,M,15,9
25824,5,10,1997,7,RM,M,17,11
25825,5,10,1997,18,PF,M,15,9
25826,5,10,1997,17,PM,F,21,22
25827,5,10,1997,24,PM,M,19,7
25828,5,10,1997,24,PM,M,18,7
25829,5,10,1997,18,PF,M,15,9
25830,5,10,1997,17,DM,F,37,40
25832,5,10,1997,22,PF,M,15,7
25834,5,10,1997,17,DO,F,35,46
25835,5,10,1997,20,PP,F,22,20
25836,5,10,1997,21,PP,M,22,20
25837,5,10,1997,12,DO,M,38,59
25838,5,10,1997,1,PP,M,23,21
25839,5,10,1997,2,OT,F,22,31
25840,5,10,1997,12,DO,M,31,44
25841,5,11,1997,6,OT,F,20,26
25842,5,11,1997,4,PF,M,15,10
25843,5,11,1997,14,OT,F,21,29
25844,5,11,1997,15,PF,M,17,10
25845,5,11,1997,3,DO,F,37,63
25846,5,11,1997,14,DM,M,33,41
25847,5,11,1997,3,OT,F,21,31
25848,5,11,1997,13,PP,M,20,18
25849,5,11,1997,15,PP,M,24,21
25850,5,11,1997,9,OL,F,22,40
25851,5,11,1997,8,DO,M,36,52
25852,5,11,1997,13,PP,M,23,22
25853,5,11,1997,14,DM,F,37,47
25854,5,11,1997,3,PB,M,26,20
25855,5,11,1997,6,PP,M,21,18
25856,5,11,1997,8,DM,M,35,48
25857,5,11,1997,14,PE,M,18,18
25858,5,11,1997,15,PF,F,15,9
25859,5,11,1997,6,PB,F,27,41
25860,5,11,1997,13,PP,M,21,21
25861,5,11,1997,4,DM,M,37,52
25862,5,11,1997,6,PP,M,22,22
25863,5,11,1997,11,DO,M,35,50
25864,5,11,1997,11,DO,F,38,67
25865,5,11,1997,9,DO,M,36,46
25866,5,11,1997,8,DO,F,34,26
25867,5,11,1997,10,PM,F,21,24
25868,5,11,1997,9,DM,F,37,44
25869,5,11,1997,5,PM,M,22,23
25870,5,11,1997,8,DO,M,38,51
25871,5,11,1997,13,PP,F,22,21
25872,5,11,1997,11,PB,M,26,22
25873,5,11,1997,13,PB,M,27,23
25875,5,11,1997,15,PP,F,22,21
25876,5,11,1997,14,PP,F,21,16
25877,5,11,1997,3,RM,F,17,18
25878,5,11,1997,6,DO,M,36,46
25879,5,11,1997,14,DM,M,35,40
25881,5,11,1997,3,DO,M,37,45
25882,5,11,1997,14,DM,M,35,52
25883,5,11,1997,15,PM,F,19,23
25884,5,11,1997,3,PP,M,22,12
25885,5,11,1997,9,DM,F,36,36
25886,5,11,1997,3,OT,M,20,31
25887,5,11,1997,6,PB,F,28,30
25888,5,11,1997,11,PP,M,21,16
25889,5,11,1997,9,DM,M,37,44
25890,5,11,1997,3,PP,M,23,23
25891,5,11,1997,11,PM,M,21,22
25893,5,11,1997,3,PB,F,27,47
25894,5,11,1997,6,DO,F,33,50
25895,5,11,1997,11,OT,F,20,31
25896,5,11,1997,14,DM,F,35,40
25897,5,11,1997,3,DO,F,33,46
25898,5,11,1997,11,DM,F,36,50
25899,5,11,1997,11,OT,F,20,11
25900,5,11,1997,4,PF,M,15,11
25901,5,11,1997,14,DM,F,33,44
25902,5,11,1997,14,PP,M,22,22
25903,5,11,1997,3,PP,M,19,21
25904,5,11,1997,8,DO,F,36,64
25906,5,11,1997,9,PF,M,15,8
25907,5,11,1997,4,DM,F,36,58
25908,5,11,1997,11,DM,M,36,56
25909,5,11,1997,14,DM,M,36,49
25910,5,11,1997,15,PP,F,21,18
25911,5,11,1997,4,DM,M,37,50
25912,5,11,1997,9,DO,M,37,49
25913,5,11,1997,15,PF,M,16,8
25914,5,11,1997,6,PB,M,28,35
25915,5,11,1997,9,PM,M,21,23
25916,5,11,1997,14,PP,M,22,23
25917,5,11,1997,3,DM,M,36,45
25918,5,11,1997,11,PF,M,15,8
25919,5,11,1997,9,DM,M,37,49
25920,5,11,1997,14,DM,M,37,46
25921,5,11,1997,16,PM,F,22,26
25922,5,11,1997,4,PP,F,19,20
25923,5,11,1997,11,DM,F,36,49
25924,5,11,1997,8,DO,M,36,54
25925,5,11,1997,4,DM,F,36,48
25927,5,11,1997,5,PP,M,22,20
25928,5,11,1997,6,PB,M,26,29
25929,5,11,1997,14,DM,M,35,44
25930,5,11,1997,15,PP,M,22,19
25931,5,11,1997,6,OT,M,19,28
25932,5,11,1997,5,OT,F,21,33
25933,5,11,1997,6,PB,F,27,27
25935,5,11,1997,4,OT,F,20,28
25936,5,11,1997,13,PP,F,24,32
25937,5,11,1997,15,OT,F,20,25
25938,5,11,1997,5,OT,F,18,29
25939,5,11,1997,3,DO,M,34,50
25940,6,9,1997,1,PB,F,25,21
25941,6,9,1997,3,OT,F,20,22
25942,6,9,1997,4,PB,M,27,28
25943,6,9,1997,6,OT,F,21,25
25944,6,9,1997,2,DM,M,36,46
25945,6,9,1997,3,DO,M,35,48
25946,6,9,1997,4,DM,M,38,52
25947,6,9,1997,4,DM,F,37,42
25948,6,9,1997,24,NL,F,34,147
25949,6,9,1997,3,PB,F,26,29
25950,6,9,1997,4,PF,M,16,9
25951,6,9,1997,19,PP,F,20,20
25952,6,9,1997,6,PB,M,26,31
25953,6,9,1997,3,PP,F,22,19
25954,6,9,1997,4,PP,M,22,13
25955,6,9,1997,19,PP,M,22,15
25956,6,9,1997,1,OL,M,20,16
25957,6,9,1997,24,PE,F,20,20
25959,6,9,1997,3,PF,M,15,7
25960,6,9,1997,19,PB,M,27,31
25961,6,9,1997,6,PB,F,26,38
25962,6,9,1997,19,PP,F,21,19
25963,6,9,1997,6,DO,F,34,48
25964,6,9,1997,1,PB,F,26,41
25965,6,9,1997,3,PB,F,27,28
25966,6,9,1997,4,OT,F,20,25
25967,6,9,1997,6,PB,F,27,31
25968,6,9,1997,19,PF,F,16,9
25969,6,9,1997,3,OT,F,18,11
25970,6,9,1997,6,PM,M,19,19
25971,6,9,1997,19,PM,F,20,23
25972,6,9,1997,1,DO,M,37,57
25973,6,9,1997,2,OT,M,19,18
25974,6,9,1997,6,PF,F,16,7
25975,6,9,1997,19,PM,F,21,22
25976,6,9,1997,1,DO,M,36,49
25977,6,9,1997,2,PP,M,23,22
25978,6,9,1997,19,PM,M,21,20
25979,6,9,1997,5,OT,F,20,29
25980,6,9,1997,1,DO,F,34,49
25981,6,9,1997,3,DO,M,34,45
25982,6,9,1997,4,DM,M,36,49
25983,6,9,1997,3,PB,F,28,36
25984,6,9,1997,6,DO,M,36,45
25985,6,9,1997,3,DO,F,32,49
25986,6,9,1997,4,PF,M,17,9
25987,6,9,1997,4,DM,M,37,42
25988,6,9,1997,4,DM,M,38,50
25989,6,9,1997,24,PM,F,19,17
25990,6,9,1997,1,OT,M,19,21
25991,6,9,1997,2,PP,F,21,19
25992,6,9,1997,19,PB,M,26,33
25993,6,9,1997,1,OT,M,21,28
25994,6,9,1997,2,PP,M,22,14
25995,6,9,1997,6,PP,M,21,15
25996,6,9,1997,1,PP,F,22,21
25997,6,9,1997,4,PM,M,21,19
25998,6,9,1997,2,PM,F,21,29
25999,6,9,1997,5,PM,M,21,19
26000,6,9,1997,6,PB,M,27,35
26001,6,9,1997,3,PP,F,21,9
26002,6,9,1997,19,PP,M,22,17
26003,6,9,1997,3,PB,M,27,33
26004,6,9,1997,6,OT,M,20,19
26005,6,9,1997,1,PB,M,27,28
26006,6,9,1997,3,OT,M,20,21
26007,6,9,1997,2,DO,M,37,48
26008,6,9,1997,6,OT,M,20,25
26009,6,9,1997,6,PB,M,26,28
26010,6,9,1997,3,PF,M,15,9
26011,6,9,1997,4,DM,F,37,43
26012,6,9,1997,2,PB,F,24,24
26013,6,9,1997,19,PB,M,28,29
26015,6,9,1997,2,OT,F,21,31
26016,6,9,1997,4,DM,M,38,48
26017,6,9,1997,6,DO,F,37,29
26018,6,9,1997,19,RM,M,16,10
26019,6,9,1997,1,DO,M,36,48
26020,6,9,1997,2,PB,M,27,42
26021,6,9,1997,4,PF,F,14,8
26022,6,9,1997,2,PE,M,21,24
26023,6,9,1997,3,DM,M,34,46
26024,6,9,1997,2,PB,M,26,34
26025,6,9,1997,19,PF,M,16,10
26026,6,9,1997,1,PB,M,26,37
26027,6,9,1997,19,PM,F,20,20
26028,6,9,1997,2,NL,M,34,193
26029,6,9,1997,4,DM,M,36,43
26030,6,9,1997,6,PB,F,26,28
26031,6,9,1997,24,NL,M,32,117
26032,6,9,1997,5,OT,M,20,27
26033,6,9,1997,1,DO,F,35,47
26034,6,9,1997,2,DO,M,36,47
26035,6,9,1997,6,PE,M,21,22
26036,6,10,1997,12,PM,M,20,17
26037,6,10,1997,9,DO,M,35,47
26038,6,10,1997,8,OT,F,22,21
26039,6,10,1997,12,DO,M,32,40
26040,6,10,1997,7,PP,M,21,10
26041,6,10,1997,17,PP,F,20,22
26042,6,10,1997,7,PB,F,27,24
26043,6,10,1997,9,OT,F,22,16
26044,6,10,1997,7,RM,F,17,14
26045,6,10,1997,12,DO,M,39,59
26046,6,10,1997,17,DM,M,36,42
26047,6,10,1997,18,OT,M,22,30
26048,6,10,1997,12,PM,M,20,20
26049,6,10,1997,12,NL,M,33,109
26050,6,10,1997,8,DO,M,37,52
26051,6,10,1997,7,PM,F,22,26
26052,6,10,1997,18,PP,F,22,22
26053,6,10,1997,12,OT,F,20,17
26054,6,10,1997,9,DM,F,35,36
26055,6,10,1997,8,OT,M,20,23
26057,6,10,1997,8,PP,M,22,14
26058,6,10,1997,7,PM,F,20,24
26059,6,10,1997,12,PP,F,23,19
26060,6,10,1997,17,DM,M,35,50
26061,6,10,1997,12,DM,F,37,44
26062,6,10,1997,17,DM,F,36,43
26063,6,10,1997,17,NL,F,34,92
26064,6,10,1997,18,PP,M,22,18
26065,6,10,1997,8,PP,F,20,13
26066,6,10,1997,10,PM,F,21,16
26067,6,10,1997,12,DM,M,38,45
26068,6,10,1997,8,OT,M,21,28
26069,6,10,1997,12,PP,M,22,20
26070,6,10,1997,17,PM,F,21,22
26071,6,10,1997,12,NL,F,33,186
26072,6,10,1997,11,DO,M,35,48
26073,6,10,1997,17,PP,F,22,14
26074,6,10,1997,12,PP,F,22,19
26075,6,10,1997,17,PF,M,16,10
26076,6,10,1997,11,DM,F,36,44
26077,6,10,1997,12,DM,M,35,42
26078,6,10,1997,8,PF,F,15,7
26079,6,10,1997,17,DM,M,37,47
26080,6,10,1997,18,PP,F,22,18
26081,6,10,1997,7,PM,F,21,18
26082,6,10,1997,12,DM,M,36,43
26083,6,10,1997,9,DM,M,36,49
26084,6,10,1997,17,OT,M,20,21
26085,6,10,1997,18,OT,F,22,31
26086,6,10,1997,17,OT,F,21,17
26087,6,10,1997,11,PP,M,21,15
26088,6,10,1997,8,DO,M,38,48
26090,6,10,1997,17,DM,M,36,31
26091,6,10,1997,18,RM,M,16,12
26092,6,10,1997,17,DM,F,36,38
26093,6,10,1997,12,OT,M,21,28
26095,6,10,1997,8,OT,M,19,21
26096,6,10,1997,7,PB,F,26,30
26097,6,10,1997,10,PM,F,21,24
26099,6,10,1997,8,DO,M,33,26
26100,6,10,1997,8,PP,M,21,12
26101,6,10,1997,12,OT,M,20,28
26103,6,10,1997,8,DO,M,35,52
26104,6,10,1997,9,PM,F,21,20
26105,6,10,1997,8,PP,F,21,19
26107,6,10,1997,8,DM,M,35,44
26108,6,10,1997,17,DM,M,36,36
26109,6,10,1997,17,PP,M,21,10
26110,6,10,1997,7,PP,M,22,10
26111,6,10,1997,17,DM,M,33,44
26112,6,10,1997,18,PM,F,20,27
26113,6,10,1997,12,DM,F,35,43
26114,6,10,1997,11,PP,M,23,22
26115,6,10,1997,9,PF,M,15,8
26116,6,10,1997,8,OT,F,21,33
26117,6,10,1997,17,PP,F,22,22
26118,6,10,1997,9,OT,F,19,38
26119,6,10,1997,7,PP,F,22,11
26120,6,10,1997,12,DM,M,38,48
26121,6,10,1997,17,DM,M,38,49
26123,6,10,1997,17,PM,M,21,21
26124,6,10,1997,18,PM,M,22,29
26125,6,10,1997,12,DM,F,34,49
26126,6,10,1997,12,DM,F,32,27
26127,6,10,1997,11,DM,M,36,49
26129,6,10,1997,8,DM,F,36,44
26130,6,10,1997,7,PM,M,22,19
26131,6,10,1997,17,DO,F,35,42
26132,6,10,1997,11,DM,F,35,42
26133,6,10,1997,9,OT,M,21,31
26134,6,10,1997,8,PM,M,21,17
26135,6,10,1997,7,RM,M,17,12
26137,6,10,1997,9,DM,F,36,45
26138,6,10,1997,8,DO,F,37,44
26139,6,11,1997,13,PP,M,23,21
26140,6,11,1997,21,PF,M,15,9
26141,6,11,1997,13,PP,M,21,17
26142,6,11,1997,14,DM,F,38,44
26143,6,11,1997,13,PP,F,23,17
26144,6,11,1997,22,DM,M,37,34
26145,6,11,1997,16,PE,M,21,19
26146,6,11,1997,13,PM,M,21,18
26147,6,11,1997,23,PP,M,23,20
26148,6,11,1997,13,PP,F,22,18
26149,6,11,1997,16,PP,M,22,21
26150,6,11,1997,13,PM,M,21,15
26151,6,11,1997,20,PE,M,19,18
26152,6,11,1997,16,PM,F,22,25
26153,6,11,1997,20,PP,F,22,19
26154,6,11,1997,23,RM,M,19,13
26156,6,11,1997,21,OT,M,20,20
26157,6,11,1997,14,OT,F,21,34
26158,6,11,1997,20,PP,M,22,21
26159,6,11,1997,21,PP,F,21,20
26160,6,11,1997,13,RM,M,17,10
26161,6,11,1997,15,PF,F,16,9
26162,6,11,1997,21,PM,M,21,21
26163,6,11,1997,22,PB,F,25,27
26164,6,11,1997,13,PF,M,16,10
26165,6,11,1997,14,DM,M,33,39
26166,6,11,1997,15,PP,M,21,14
26167,6,11,1997,22,DM,M,37,49
26168,6,11,1997,16,PM,F,19,15
26169,6,11,1997,21,PB,M,26,21
26170,6,11,1997,16,PM,F,21,16
26171,6,11,1997,21,PP,F,22,20
26172,6,11,1997,22,DM,M,35,47
26173,6,11,1997,14,DM,M,36,53
26174,6,11,1997,20,PM,F,19,30
26175,6,11,1997,13,PB,F,26,19
26176,6,11,1997,21,PB,M,26,30
26177,6,11,1997,22,DM,F,36,41
26178,6,11,1997,13,PP,F,21,19
26179,6,11,1997,21,PP,M,20,9
26181,6,11,1997,15,PP,F,21,12
26182,6,11,1997,22,DM,M,38,47
26184,6,11,1997,16,PM,M,20,18
26185,6,11,1997,14,DM,M,34,40
26186,6,11,1997,13,PM,F,18,30
26187,6,11,1997,13,PB,F,26,30
26188,6,11,1997,20,PE,F,20,20
26189,6,11,1997,21,PB,F,25,22
26190,6,11,1997,13,PM,M,21,19
26191,6,11,1997,14,DM,F,35,41
26192,6,11,1997,15,PB,F,26,25
26193,6,11,1997,20,NL,M,31,94
26194,6,11,1997,20,NL,F,32,198
26195,6,11,1997,21,PP,F,19,9
26196,6,11,1997,14,PB,F,25,25
26197,6,11,1997,22,PF,M,14,7
26198,6,11,1997,13,PB,F,26,17
26199,6,11,1997,14,PP,M,22,22
26200,6,11,1997,15,PM,F,21,21
26201,6,11,1997,13,PB,M,26,19
26202,6,11,1997,22,DM,F,38,44
26203,6,11,1997,15,PM,F,19,16
26204,6,11,1997,20,PF,F,15,8
26205,6,11,1997,13,PB,M,26,31
26206,6,11,1997,15,PP,F,21,18
26207,6,11,1997,21,PP,F,22,28
26208,6,11,1997,23,RM,M,17,11
26209,6,11,1997,16,PM,F,21,17
26210,6,11,1997,15,OT,F,20,25
26211,6,11,1997,21,PP,M,22,12
26212,6,11,1997,22,PB,M,27,31
26213,6,11,1997,14,DM,F,36,51
26214,6,11,1997,14,DM,F,35,39
26215,6,11,1997,15,PP,F,22,21
26216,6,11,1997,21,PB,F,26,30
26217,6,11,1997,20,PB,M,28,30
26218,6,11,1997,14,DM,M,36,43
26219,6,11,1997,20,PE,M,19,11
26220,6,11,1997,13,PB,F,26,17
26221,6,11,1997,20,PP,F,23,21
26222,6,11,1997,21,PB,M,28,29
26223,6,11,1997,13,PB,M,25,18
26224,6,11,1997,14,OT,F,21,20
26225,6,11,1997,23,PM,F,22,23
26226,6,11,1997,15,PP,F,23,17
26227,6,11,1997,21,PB,M,27,28
26228,6,11,1997,14,DM,M,35,44
26229,6,11,1997,20,PP,F,22,20
26230,7,9,1997,14,DM,F,37,46
26231,7,9,1997,15,PF,M,17,9
26232,7,9,1997,20,PF,F,16,7
26233,7,9,1997,21,PP,F,22,15
26234,7,9,1997,22,DM,F,37,47
26235,7,9,1997,17,OT,M,18,14
26236,7,9,1997,12,PP,M,22,20
26237,7,9,1997,11,DO,M,36,44
26238,7,9,1997,1,DM,F,38,41
26239,7,9,1997,3,OT,F,21,26
26240,7,9,1997,5,OT,M,20,24
26241,7,9,1997,13,PP,M,23,22
26242,7,9,1997,15,PP,F,20,15
26243,7,9,1997,16,PB,M,27,32
26244,7,9,1997,22,PP,F,22,15
26245,7,9,1997,23,PM,F,20,13
26246,7,9,1997,17,DM,M,38,48
26247,7,9,1997,11,DO,M,39,34
26248,7,9,1997,3,PP,F,22,15
26249,7,9,1997,4,PP,M,23,18
26250,7,9,1997,6,DO,F,34,50
26251,7,9,1997,19,PF,F,16,8
26252,7,9,1997,16,PE,M,21,15
26253,7,9,1997,20,PP,F,23,17
26254,7,9,1997,22,DM,M,37,37
26255,7,9,1997,17,PP,M,22,18
26256,7,9,1997,9,PP,F,20,21
26257,7,9,1997,8,DO,F,37,49
26258,7,9,1997,8,PP,F,20,19
26259,7,9,1997,2,DM,M,36,44
26260,7,9,1997,3,DO,M,33,48
26261,7,9,1997,15,RM,M,17,11
26262,7,9,1997,16,PE,M,20,20
26263,7,9,1997,23,RM,M,16,10
26264,7,9,1997,10,RM,M,16,9
26265,7,9,1997,4,DM,M,36,49
26266,7,9,1997,6,DO,F,36,34
26267,7,9,1997,13,PB,M,27,34
26268,7,9,1997,23,RM,M,15,7
26269,7,9,1997,12,DM,F,37,44
26270,7,9,1997,8,DO,M,36,28
26271,7,9,1997,6,PB,F,26,35
26272,7,9,1997,14,DM,M,32,39
26273,7,9,1997,15,PF,F,16,8
26274,7,9,1997,23,PM,F,20,12
26275,7,9,1997,12,DM,M,34,39
26276,7,9,1997,4,DM,F,36,30
26277,7,9,1997,6,OT,M,20,14
26278,7,9,1997,24,NL,F,32,155
26279,7,9,1997,16,PE,F,20,15
26280,7,9,1997,20,PP,F,22,20
26281,7,9,1997,21,PB,F,26,24
26282,7,9,1997,18,PP,F,22,16
26283,7,9,1997,12,PP,F,23,20
26284,7,9,1997,19,PP,F,21,13
26285,7,9,1997,15,PP,F,21,18
26286,7,9,1997,15,PP,M,22,12
26287,7,9,1997,22,PM,F,19,15
26288,7,9,1997,18,PP,F,22,22
26289,7,9,1997,8,DM,M,34,31
26290,7,9,1997,1,PP,M,22,13
26291,7,9,1997,15,PP,M,22,13
26292,7,9,1997,23,PM,M,20,21
26293,7,9,1997,9,DM,F,35,37
26294,7,9,1997,1,DO,M,38,36
26295,7,9,1997,13,PP,F,22,17
26296,7,9,1997,20,PF,F,16,8
26297,7,9,1997,17,PB,M,25,29
26298,7,9,1997,18,PM,M,23,30
26299,7,9,1997,7,PM,F,21,30
26300,7,9,1997,3,PP,F,21,14
26301,7,9,1997,21,PM,M,21,19
26302,7,9,1997,12,PP,F,22,15
26303,7,9,1997,9,DO,M,36,48
26305,7,9,1997,3,PB,M,26,21
26306,7,9,1997,6,OT,M,20,27
26307,7,9,1997,21,PF,F,15,7
26308,7,9,1997,9,OT,M,21,24
26309,7,9,1997,1,DM,F,35,28
26310,7,9,1997,3,PF,M,15,9
26311,7,9,1997,4,DM,F,35,42
26313,7,9,1997,15,PB,F,26,21
26314,7,9,1997,22,PB,F,24,29
26315,7,9,1997,14,OT,F,21,28
26316,7,9,1997,21,PM,F,22,20
26317,7,9,1997,22,DM,M,36,50
26318,7,9,1997,17,DM,M,37,41
26319,7,9,1997,18,OT,F,21,26
26320,7,9,1997,12,PP,M,22,20
26321,7,9,1997,8,PB,F,26,28
26322,7,9,1997,2,DO,F,36,46
26323,7,9,1997,3,PP,M,21,12
26324,7,9,1997,4,DM,M,38,48
26325,7,9,1997,5,NL,F,32,147
26326,7,9,1997,15,PP,F,22,18
26327,7,9,1997,20,OT,F,19,22
26328,7,9,1997,22,DM,M,36,45
26329,7,9,1997,17,DM,M,36,46
26330,7,9,1997,12,DM,F,32,31
26331,7,9,1997,9,PF,M,16,6
26332,7,9,1997,7,PP,F,21,15
